Repo Name,URL
regolith-labs/ore,https://github.com/regolith-labs/ore
tkorkmazeth/solana-dapp-example,https://github.com/tkorkmazeth/solana-dapp-example
cutupdev/Pumpfun-solana-smart-contract,https://github.com/cutupdev/Pumpfun-solana-smart-contract
pubkeyapp/pubkey-link,https://github.com/pubkeyapp/pubkey-link
regolith-labs/ore-pool,https://github.com/regolith-labs/ore-pool
Zaydo123/Solana-RPC-Listener,https://github.com/Zaydo123/Solana-RPC-Listener
ZJUBCA/roadmap,https://github.com/ZJUBCA/roadmap
KeystoneHQ/keystone3-firmware,https://github.com/KeystoneHQ/keystone3-firmware
cavemanloverboy/sol,https://github.com/cavemanloverboy/sol
matiman/Q3T_Sol_Matty,https://github.com/matiman/Q3T_Sol_Matty
yashksaini-coder/SolShare-Social-Media-DApp,https://github.com/yashksaini-coder/SolShare-Social-Media-DApp
ansatz-research/solana-liquidity-snap,https://github.com/ansatz-research/solana-liquidity-snap
cryptoscan-pro/pumpfun-sdk,https://github.com/cryptoscan-pro/pumpfun-sdk
TechTronixx/sol-launchpad,https://github.com/TechTronixx/sol-launchpad
starc007/echo-id-contract,https://github.com/starc007/echo-id-contract
solxtence/solana-swap,https://github.com/solxtence/solana-swap
metasal1/solana-wallet-age-calc,https://github.com/metasal1/solana-wallet-age-calc
PumpExpert/All-in-One-Solana-Bot,https://github.com/PumpExpert/All-in-One-Solana-Bot
CryptoDappRun/Cryptocurrency-Paper-Wallet-Generator,https://github.com/CryptoDappRun/Cryptocurrency-Paper-Wallet-Generator
Dev-AhmedRabby/Solana-Raydium-Sniper-Bot,https://github.com/Dev-AhmedRabby/Solana-Raydium-Sniper-Bot
mayan-finance/swap-sdk,https://github.com/mayan-finance/swap-sdk
1f1n/Dragon,https://github.com/1f1n/Dragon
2enology/raydium-volume-bot-solana,https://github.com/2enology/raydium-volume-bot-solana
otter-sec/otter-verify,https://github.com/otter-sec/otter-verify
loopcreativeandy/solana-asset-recovery,https://github.com/loopcreativeandy/solana-asset-recovery
risc0/risc0-solana,https://github.com/risc0/risc0-solana
sol-ethan/Sniper-Calls-Bot,https://github.com/sol-ethan/Sniper-Calls-Bot
dephy-io/dephy-id-solana,https://github.com/dephy-io/dephy-id-solana
coderomm/Xolana,https://github.com/coderomm/Xolana
FlipsideCrypto/solana-models,https://github.com/FlipsideCrypto/solana-models
solana-developers/helpers,https://github.com/solana-developers/helpers
jito-foundation/jito-solana,https://github.com/jito-foundation/jito-solana
klever-io/kos-rs,https://github.com/klever-io/kos-rs
Abhinav-Singh10/Original-Godot-Files-Solana-Shores,https://github.com/Abhinav-Singh10/Original-Godot-Files-Solana-Shores
aleph-im/pyaleph,https://github.com/aleph-im/pyaleph
helius-labs/airship,https://github.com/helius-labs/airship
espresso-cash/espresso-cash-public,https://github.com/espresso-cash/espresso-cash-public
nightly-labs/solana-web3-template,https://github.com/nightly-labs/solana-web3-template
CreatorsDAO/solana-co-learn,https://github.com/CreatorsDAO/solana-co-learn
layerswap/layerswap-atomic-bridge,https://github.com/layerswap/layerswap-atomic-bridge
blockchain-etl/solana-etl,https://github.com/blockchain-etl/solana-etl
thelezend/solana-copy-trade-detect,https://github.com/thelezend/solana-copy-trade-detect
mooncityorg/solana-volume-bot-raydium,https://github.com/mooncityorg/solana-volume-bot-raydium
shadowystupidcoder/Raydium-Remove-LP-Solana-Bot-FAST,https://github.com/shadowystupidcoder/Raydium-Remove-LP-Solana-Bot-FAST
regolith-labs/ore-cli,https://github.com/regolith-labs/ore-cli
mooncityorg/solana-meteora-volume-bot,https://github.com/mooncityorg/solana-meteora-volume-bot
solana-developers/solana-devnet-faucet,https://github.com/solana-developers/solana-devnet-faucet
zr0byte/zerobyte,https://github.com/zr0byte/zerobyte
McDegens-DAO/solana-action-express,https://github.com/McDegens-DAO/solana-action-express
crystalWeb3/solana-fun-token,https://github.com/crystalWeb3/solana-fun-token
regolith-labs/dioxus-wallet-adapter,https://github.com/regolith-labs/dioxus-wallet-adapter
metaplex-foundation/umi,https://github.com/metaplex-foundation/umi
solana-developers/solana-cookbook,https://github.com/solana-developers/solana-cookbook
freeCodeCamp/solana-curriculum,https://github.com/freeCodeCamp/solana-curriculum
kinobi-so/kinobi,https://github.com/kinobi-so/kinobi
thatspiyush08/SolanaSwiftPay,https://github.com/thatspiyush08/SolanaSwiftPay
Crossmint/crossmint-sdk,https://github.com/Crossmint/crossmint-sdk
metaplex-foundation/sugar,https://github.com/metaplex-foundation/sugar
crystalWeb3/solanan_nft_comm,https://github.com/crystalWeb3/solanan_nft_comm
Parikalp-Bhardwaj/Solana-Contract-Token,https://github.com/Parikalp-Bhardwaj/Solana-Contract-Token
febo/pinocchio,https://github.com/febo/pinocchio
XuananLe/solana-advance-mobile,https://github.com/XuananLe/solana-advance-mobile
solana-developers/solana-game-preset,https://github.com/solana-developers/solana-game-preset
dante4rt/sonic-odyssey-bot,https://github.com/dante4rt/sonic-odyssey-bot
reclaimprotocol/reclaim-solana-sdk,https://github.com/reclaimprotocol/reclaim-solana-sdk
ComposableFi/picasso-sdk,https://github.com/ComposableFi/picasso-sdk
solana-developers/solana-actions,https://github.com/solana-developers/solana-actions
mudachyo/TapSwap,https://github.com/mudachyo/TapSwap
CoinSpace/CoinSpace,https://github.com/CoinSpace/CoinSpace
NodesCrew/solanatools.xyz,https://github.com/NodesCrew/solanatools.xyz
Topledger/solana-programs,https://github.com/Topledger/solana-programs
drift-labs/jit-proxy,https://github.com/drift-labs/jit-proxy
drift-labs/drift-competitions,https://github.com/drift-labs/drift-competitions
coderomm/CryptoKosh,https://github.com/coderomm/CryptoKosh
AnotherRusty/stache_node_staking,https://github.com/AnotherRusty/stache_node_staking
horizontalsystems/EvmKit.Swift,https://github.com/horizontalsystems/EvmKit.Swift
urani-trade/solana-dev-onboarding-rs,https://github.com/urani-trade/solana-dev-onboarding-rs
btcoin23/pumpfun_volume_bot_portfolio,https://github.com/btcoin23/pumpfun_volume_bot_portfolio
streamflow-finance/js-sdk,https://github.com/streamflow-finance/js-sdk
btcoin23/pumpfun_launch_bot_portfolio,https://github.com/btcoin23/pumpfun_launch_bot_portfolio
avianlabs/solana-kotlin,https://github.com/avianlabs/solana-kotlin
blaze00193/Solana-presale-smart-contract,https://github.com/blaze00193/Solana-presale-smart-contract
zhelezkov/solana-action-templates,https://github.com/zhelezkov/solana-action-templates
cryptoloutre/compressed-nft,https://github.com/cryptoloutre/compressed-nft
buffalojoec/svm-stack,https://github.com/buffalojoec/svm-stack
outsmartchad/solana-trading-cli,https://github.com/outsmartchad/solana-trading-cli
loopyd/tbot,https://github.com/loopyd/tbot
succinctlabs/groth16-solana,https://github.com/succinctlabs/groth16-solana
solana-mobile/solana-mobile-doc-site,https://github.com/solana-mobile/solana-mobile-doc-site
shadowystupidcoder/Simple-Solana-Sniper,https://github.com/shadowystupidcoder/Simple-Solana-Sniper
metaDAOproject/futarchy,https://github.com/metaDAOproject/futarchy
wen-moon-ser/moonshot-sdk,https://github.com/wen-moon-ser/moonshot-sdk
mooncityorg/solana-nft-staking-contract,https://github.com/mooncityorg/solana-nft-staking-contract
mooncityorg/mirage-launchpad-solana,https://github.com/mooncityorg/mirage-launchpad-solana
0xNineteen/simple-geyser,https://github.com/0xNineteen/simple-geyser
whistledev411/raydium-volume-bot,https://github.com/whistledev411/raydium-volume-bot
DaviRain-Su/nobody,https://github.com/DaviRain-Su/nobody
rathe-tech/klend-lite,https://github.com/rathe-tech/klend-lite
Ackee-Blockchain/trident,https://github.com/Ackee-Blockchain/trident
solana-labs/solana-accountsdb-plugin-postgres,https://github.com/solana-labs/solana-accountsdb-plugin-postgres
BinaryBard-0604/Ruby_Exchange,https://github.com/BinaryBard-0604/Ruby_Exchange
idkwhatimdoingimserious/Solana-Address-Poisoning,https://github.com/idkwhatimdoingimserious/Solana-Address-Poisoning
AlexRubik/rude-bot-solana,https://github.com/AlexRubik/rude-bot-solana
g0drlc/raydium-volume-bot,https://github.com/g0drlc/raydium-volume-bot
openauth-tech/openauth,https://github.com/openauth-tech/openauth
whistledev411/spl-token-launchpad,https://github.com/whistledev411/spl-token-launchpad
MemeLabSolana/sol-sniper-bot,https://github.com/MemeLabSolana/sol-sniper-bot
skynetcap/solanaj,https://github.com/skynetcap/solanaj
degencap777/solana-raydium-volume-bot,https://github.com/degencap777/solana-raydium-volume-bot
hvbr1s/complexity-bot,https://github.com/hvbr1s/complexity-bot
moonstream-to/api,https://github.com/moonstream-to/api
Rabnail/Solana-Raydium-Volume-Bot-V2,https://github.com/Rabnail/Solana-Raydium-Volume-Bot-V2
Hohlas/solana,https://github.com/Hohlas/solana
SolEthan/Sniper-Calls-Bot,https://github.com/SolEthan/Sniper-Calls-Bot
slyofzero/RaSolanaTrendingBuyBot,https://github.com/slyofzero/RaSolanaTrendingBuyBot
mfactory-lab/ic-solana,https://github.com/mfactory-lab/ic-solana
Unboxed-Software/solana-token-frontend,https://github.com/Unboxed-Software/solana-token-frontend
Unboxed-Software/solana-movie-program,https://github.com/Unboxed-Software/solana-movie-program
btcoin23/pumpfun_sniper_bot_portfolio,https://github.com/btcoin23/pumpfun_sniper_bot_portfolio
Unboxed-Software/solana-movie-frontend,https://github.com/Unboxed-Software/solana-movie-frontend
Unboxed-Software/solana-student-intro-program,https://github.com/Unboxed-Software/solana-student-intro-program
Deezzir/SolanaBot,https://github.com/Deezzir/SolanaBot
btcoin23/Growtradebot,https://github.com/btcoin23/Growtradebot
msdart/solana-sniper-bot,https://github.com/msdart/solana-sniper-bot
OmiSoftNet/notcoin-clone,https://github.com/OmiSoftNet/notcoin-clone
OmiSoftNet/w-coin-clone,https://github.com/OmiSoftNet/w-coin-clone
OmiSoftNet/memefi-coin-clone,https://github.com/OmiSoftNet/memefi-coin-clone
cavemanloverboy/solana-nostd-entrypoint,https://github.com/cavemanloverboy/solana-nostd-entrypoint
web3batman/Raydium-Volume-Bot,https://github.com/web3batman/Raydium-Volume-Bot
web3batman/Multi-Chain-Casino,https://github.com/web3batman/Multi-Chain-Casino
web3batman/Solana_Memecoin_Sniper_Bot,https://github.com/web3batman/Solana_Memecoin_Sniper_Bot
Oleksii9999/Solana-Trading-Bot,https://github.com/Oleksii9999/Solana-Trading-Bot
dwlee91/solana-pumpfun-sniper-bot,https://github.com/dwlee91/solana-pumpfun-sniper-bot
JamieShip/foundry-solana,https://github.com/JamieShip/foundry-solana
zeta-chain/protocol-contracts-solana,https://github.com/zeta-chain/protocol-contracts-solana
Ackee-Blockchain/Solana-Auditors-Bootcamp,https://github.com/Ackee-Blockchain/Solana-Auditors-Bootcamp
lifinance/sdk,https://github.com/lifinance/sdk
ebrightfield/solana-rpc-tower,https://github.com/ebrightfield/solana-rpc-tower
defihook/funky-liamas-solana-master,https://github.com/defihook/funky-liamas-solana-master
skynetcap/solanaj-programs,https://github.com/skynetcap/solanaj-programs
PadraigHalstead/solana-ca-screener,https://github.com/PadraigHalstead/solana-ca-screener
communityjuice-labs/pixeltap-clone,https://github.com/communityjuice-labs/pixeltap-clone
communityjuice-labs/dogs-clone-telegram,https://github.com/communityjuice-labs/dogs-clone-telegram
communityjuice-labs/blum-clone-telegram,https://github.com/communityjuice-labs/blum-clone-telegram
communityjuice-labs/Rocky-Rabbit-Clone,https://github.com/communityjuice-labs/Rocky-Rabbit-Clone
communityjuice-labs/TG-Casino-Clone,https://github.com/communityjuice-labs/TG-Casino-Clone
communityjuice-labs/Fanton-Clone,https://github.com/communityjuice-labs/Fanton-Clone
michaelhly/solana-py,https://github.com/michaelhly/solana-py
AlmostEfficient/solana.zsh,https://github.com/AlmostEfficient/solana.zsh
s-damian/anchor-nft-ticketing,https://github.com/s-damian/anchor-nft-ticketing
bambi-bf/solana-volume-bot,https://github.com/bambi-bf/solana-volume-bot
wootzapp/wootz-browser,https://github.com/wootzapp/wootz-browser
Leytrop/Get_Airdrop,https://github.com/Leytrop/Get_Airdrop
daheige/solana-in-action,https://github.com/daheige/solana-in-action
bambi-bf/solana-raydium-volume-bot,https://github.com/bambi-bf/solana-raydium-volume-bot
bmresearch/Solnet,https://github.com/bmresearch/Solnet
Takhi77/Takhi77,https://github.com/Takhi77/Takhi77
mucks/bevy-solana-client,https://github.com/mucks/bevy-solana-client
helius-labs/solana-awesome,https://github.com/helius-labs/solana-awesome
deanmlittle/solana-secp256k1,https://github.com/deanmlittle/solana-secp256k1
Fankouzu/solana-basic-ui,https://github.com/Fankouzu/solana-basic-ui
deanmlittle/ezbpf,https://github.com/deanmlittle/ezbpf
myrade-bf/solana-volume-bot,https://github.com/myrade-bf/solana-volume-bot
Rabnail/Solana_Raydium-Volume-Bot,https://github.com/Rabnail/Solana_Raydium-Volume-Bot
2enology/nft-marketplace-smartcontract-solana,https://github.com/2enology/nft-marketplace-smartcontract-solana
Rabnail/Solana-presale-IDO-smart_contract,https://github.com/Rabnail/Solana-presale-IDO-smart_contract
AnotherRusty/RaydiumV4-PoC,https://github.com/AnotherRusty/RaydiumV4-PoC
HZMusicDAO/HZMZ,https://github.com/HZMusicDAO/HZMZ
sec3-product/x-ray,https://github.com/sec3-product/x-ray
Green-EthanSOL/Sniper-Calls-Bot,https://github.com/Green-EthanSOL/Sniper-Calls-Bot
GreenEthan-Sol/Sniper-Calls-Bot,https://github.com/GreenEthan-Sol/Sniper-Calls-Bot
Ethan-Sol/Sniper-Calls-Bot,https://github.com/Ethan-Sol/Sniper-Calls-Bot
GreenEthanSol/Sniper-Calls-Bot,https://github.com/GreenEthanSol/Sniper-Calls-Bot
EthanGreen-sol/Sniper-Calls-Bot,https://github.com/EthanGreen-sol/Sniper-Calls-Bot
microgift/solana-nft-staking,https://github.com/microgift/solana-nft-staking
Blockdaemon/solana-accountsdb-plugin-kafka,https://github.com/Blockdaemon/solana-accountsdb-plugin-kafka
Blockdaemon/pyth_exporter,https://github.com/Blockdaemon/pyth_exporter
Blockdaemon/solana-cluster,https://github.com/Blockdaemon/solana-cluster
bhemen/solana-scraping,https://github.com/bhemen/solana-scraping
Kelvin-1013/solana-presale-program,https://github.com/Kelvin-1013/solana-presale-program
leionion/solana-raydium-volume-bot,https://github.com/leionion/solana-raydium-volume-bot
twsmooth/solana,https://github.com/twsmooth/solana
pymongo/solana_client_example,https://github.com/pymongo/solana_client_example
CarmineOptions/derisk-solana,https://github.com/CarmineOptions/derisk-solana
V0ldii/Crypto-Token,https://github.com/V0ldii/Crypto-Token
ZpokenWeb3/solana-zkvm,https://github.com/ZpokenWeb3/solana-zkvm
myrade-bf/solana-arb-bot,https://github.com/myrade-bf/solana-arb-bot
abklabs/svmkit,https://github.com/abklabs/svmkit
vitalka14101996/Automated-Liquidity-Mining,https://github.com/vitalka14101996/Automated-Liquidity-Mining
rpcpool/yellowstone-grpc,https://github.com/rpcpool/yellowstone-grpc
ssakuraki/Sniper-Bot,https://github.com/ssakuraki/Sniper-Bot
OmiSoftNet/web3-crypto-lottery,https://github.com/OmiSoftNet/web3-crypto-lottery
EpicsDAO/solv,https://github.com/EpicsDAO/solv
ssakuraki/Raydium-Volume-Bot-Solana,https://github.com/ssakuraki/Raydium-Volume-Bot-Solana
andreabotdev/Pump.fun-Bot,https://github.com/andreabotdev/Pump.fun-Bot
leionion/solana-sniper-bot,https://github.com/leionion/solana-sniper-bot
leionion/solana-swap-api-volume-bot,https://github.com/leionion/solana-swap-api-volume-bot
web3batman/Solana-Presale-Smart-Contract,https://github.com/web3batman/Solana-Presale-Smart-Contract
g0drlc/Telegram-Raydium-Volume-booster,https://github.com/g0drlc/Telegram-Raydium-Volume-booster
bagiba/SOL-Wallet-Tracker,https://github.com/bagiba/SOL-Wallet-Tracker
pwh-pwh/sol_drip,https://github.com/pwh-pwh/sol_drip
solana-developers/create-solana-dapp,https://github.com/solana-developers/create-solana-dapp
mrtnetwork/mrtwallet,https://github.com/mrtnetwork/mrtwallet
okx/js-wallet-sdk,https://github.com/okx/js-wallet-sdk
ngud-119/solana-postgres-rpc-server,https://github.com/ngud-119/solana-postgres-rpc-server
derricklee918/Sol-Bot-Bump,https://github.com/derricklee918/Sol-Bot-Bump
derricklee918/Sol-Discord-Swap-Bot,https://github.com/derricklee918/Sol-Discord-Swap-Bot
mooncityorg/trendyxyz,https://github.com/mooncityorg/trendyxyz
ssakuraki/Crypto-pad-Solana-AMM-pool,https://github.com/ssakuraki/Crypto-pad-Solana-AMM-pool
mooncityorg/auction-doge,https://github.com/mooncityorg/auction-doge
bitquery/solana-idl-lib,https://github.com/bitquery/solana-idl-lib
Fankouzu/solana-action,https://github.com/Fankouzu/solana-action
Rezzecup/pumpfun-solana-comment-bot,https://github.com/Rezzecup/pumpfun-solana-comment-bot
metaplex-foundation/digital-asset-rpc-infrastructure,https://github.com/metaplex-foundation/digital-asset-rpc-infrastructure
mooncityorg/artimac-master,https://github.com/mooncityorg/artimac-master
mooncityorg/default-token-list-master,https://github.com/mooncityorg/default-token-list-master
fundgao/DAO_DE_JING,https://github.com/fundgao/DAO_DE_JING
TonsDev/solana-drain,https://github.com/TonsDev/solana-drain
StepsDrains/solana-drain,https://github.com/StepsDrains/solana-drain
quiknode-labs/marketplace-starter-rails,https://github.com/quiknode-labs/marketplace-starter-rails
weeaa/goyser,https://github.com/weeaa/goyser
mcintyre94/helius-smart-transactions-web3js2,https://github.com/mcintyre94/helius-smart-transactions-web3js2
Takhi77/Solana-presale-smart-contract,https://github.com/Takhi77/Solana-presale-smart-contract
derricklee918/Sol-SPL-Launchpad,https://github.com/derricklee918/Sol-SPL-Launchpad
magicblock-labs/solana-generals,https://github.com/magicblock-labs/solana-generals
derricklee918/Sol-Geyser-Grpc,https://github.com/derricklee918/Sol-Geyser-Grpc
derricklee918/Sol-Pumpfun-Contract,https://github.com/derricklee918/Sol-Pumpfun-Contract
Rezzecup/solana-raydium-bot,https://github.com/Rezzecup/solana-raydium-bot
derricklee918/Sol-Presale-Contract,https://github.com/derricklee918/Sol-Presale-Contract
derricklee918/Sol-Raydium-VolumeBot,https://github.com/derricklee918/Sol-Raydium-VolumeBot
wizasol/staking-contract-nft-pnft-cnft,https://github.com/wizasol/staking-contract-nft-pnft-cnft
derricklee918/Sol-token-freeze,https://github.com/derricklee918/Sol-token-freeze
wallet-standard/wallet-standard,https://github.com/wallet-standard/wallet-standard
AnotherRusty/Solana-Volume-Bot,https://github.com/AnotherRusty/Solana-Volume-Bot
s-damian/rust-solana-wallet,https://github.com/s-damian/rust-solana-wallet
rango-exchange/rango-sdk,https://github.com/rango-exchange/rango-sdk
magicblock-labs/bolt,https://github.com/magicblock-labs/bolt
magicblock-labs/Solana.Unity-SDK,https://github.com/magicblock-labs/Solana.Unity-SDK
ymbtc757/SolanaNftMint,https://github.com/ymbtc757/SolanaNftMint
ymbtc757/SolanaTemplateExample,https://github.com/ymbtc757/SolanaTemplateExample
aztemi/wc-solana-pay,https://github.com/aztemi/wc-solana-pay
cryptokoki-services/solana-honeypot-token,https://github.com/cryptokoki-services/solana-honeypot-token
devking9562/Solana-bundle-sniper-bot,https://github.com/devking9562/Solana-bundle-sniper-bot
solayer-labs/solayer-cli,https://github.com/solayer-labs/solayer-cli
dProgrammingUniversity/exploreweb3,https://github.com/dProgrammingUniversity/exploreweb3
heyAyushh/vscode-solana,https://github.com/heyAyushh/vscode-solana
jawikas/snapster-bot,https://github.com/jawikas/snapster-bot
c29r3/solana-snapshot-finder,https://github.com/c29r3/solana-snapshot-finder
tatumio/tatum-js,https://github.com/tatumio/tatum-js
joeymeere/solana-signature-grinder,https://github.com/joeymeere/solana-signature-grinder
ryanschwarting/solana-nft-minting-dapp,https://github.com/ryanschwarting/solana-nft-minting-dapp
Unboxed-Software/solana-hello-world-client,https://github.com/Unboxed-Software/solana-hello-world-client
